Description,Usecase Info,Sign,Accounted Amount,Original Amount,Original Currency,Rule Id,Rule version,Journal Reference,Event number,Event version,Transaction date,Accounting date,Accounting period,Posted to ledger,Document number,Original Document Number,Original Event Number,Original Event Version,Source document type,Source document reference,Transaction,Amount Type,Amount Sub Type,Amount Category,Difference Type,Issuance Date,Document Type,SubEntity Type,SubEntity Number,Journal Date,Degraded,Aggregation 1,Aggregation 2,Aggregation 3,Aggregation 4,Aggregation 5,Aggregation 6,Aggregation 7,Aggregation 8,Aggregation 9,Aggregation 10,Ledger account number,Destination Ledger Type,Cost Center,Journal Transaction Currency,Aggregated Journal Line ID
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,1537.75,24.76,CAD2,387746089,1,59211402#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67701620/5501273497,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,1438.38,23.16,CAD2,387746089,1,59211399#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599033/5501273384,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,1249.58,20.12,CAD2,387746089,1,59211395#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599033/5501273379,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,45335.03,729.96,CAD2,387746089,1,59211392#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67591683/5501273407,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,1345.22,21.66,CAD2,387746089,1,59211388#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273495,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,594.98,9.58,CAD2,387746089,1,59211384#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273454,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,93.16,1.50,CAD2,387746089,1,59211380#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273440,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,298.11,4.80,CAD2,387746089,1,59211377#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273425,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,3980.39,64.09,CAD2,387746089,1,59211372#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273404,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,40691.97,655.20,CAD2,387746089,1,59211369#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67524192/5501273341,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,372.02,5.99,CAD2,387746089,1,59211364#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505852/5501273396,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,212.40,3.42,CAD2,387746089,1,59211360#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505734/5501273431,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,27580.74,444.09,CAD2,387746089,1,59211358#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505734/5501273390,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,468.28,7.54,CAD2,387746089,1,59211421#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/0609821391,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,5405.72,87.04,CAD2,387746089,1,59211415#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67754013/5501273474,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,791.85,12.75,CAD2,387746089,1,59211413#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67754013/5501273443,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,12175.92,196.05,CAD2,387746089,1,59211403#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67706973/5501273463,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,524.80,8.45,CAD2,387746089,1,59211400#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599210/5501273472,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,1416.02,22.80,CAD2,387746089,1,59211397#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599033/5501273382,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,1249.58,20.12,CAD2,387746089,1,59211394#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599033/5501273376,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,48470.77,780.45,CAD2,387746089,1,59211391#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67591683/5501273406,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,372.64,6.00,CAD2,387746089,1,59211389#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273496,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,DEBIT,149.05,2.40,CAD2,387746089,1,59211386#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273482,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,BSP-CA,,CAD,,20230723,,,,,,1109003155,GL,,CAD2,29
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,468.28,7.54,CAD2,387746089,1,59211421#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,69567735/0609821391,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,5405.72,87.04,CAD2,387746089,1,59211415#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67754013/5501273474,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,791.85,12.75,CAD2,387746089,1,59211413#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67754013/5501273443,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,12175.92,196.05,CAD2,387746089,1,59211403#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67706973/5501273463,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,524.80,8.45,CAD2,387746089,1,59211400#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599210/5501273472,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,1416.02,22.80,CAD2,387746089,1,59211397#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599033/5501273382,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,1249.58,20.12,CAD2,387746089,1,59211394#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67599033/5501273376,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,48470.77,780.45,CAD2,387746089,1,59211391#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67591683/5501273406,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,372.64,6.00,CAD2,387746089,1,59211389#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273496,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,149.05,2.40,CAD2,387746089,1,59211386#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273482,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,245.94,3.96,CAD2,387746089,1,59211383#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273446,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,127.32,2.05,CAD2,387746089,1,59211381#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273444,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,101020.06,1626.57,CAD2,387746089,1,59211378#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273432,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,814.83,13.12,CAD2,387746089,1,59211373#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67527644/5501273405,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,20345.99,327.60,CAD2,387746089,1,59211370#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67525500/5501273308,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,1053.32,16.96,CAD2,387746089,1,59211365#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67509971/5501273480,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,653.36,10.52,CAD2,387746089,1,59211362#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505852/5501273393,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,2591.07,41.72,CAD2,387746089,1,59211354#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505535/5501273494,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,10015.24,161.26,CAD2,387746089,1,59211351#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505524/5501273422,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,392.51,6.32,CAD2,387746089,1,59211348#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67505211/5501273461,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,538.46,8.67,CAD2,387746089,1,59211343#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273488,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,209.92,3.38,CAD2,387746089,1,59211340#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273485,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,83.84,1.35,CAD2,387746089,1,59211338#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273479,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,1278.15,20.58,CAD2,387746089,1,59211335#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273476,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,279.48,4.50,CAD2,387746089,1,59211333#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273470,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,524.18,8.44,CAD2,387746089,1,59211330#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273458,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,93.16,1.50,CAD2,387746089,1,59211328#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273438,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,140.36,2.26,CAD2,387746089,1,59211324#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273430,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,2179.93,35.10,CAD2,387746089,1,59211321#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273417,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,372.64,6.00,CAD2,387746089,1,59211317#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67504986/5501273389,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,25612.59,412.40,CAD2,387746089,1,59211314#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67503111/5501273503,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,52369.18,843.22,CAD2,387746089,1,59211312#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67503111/5501273293,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,3996.53,64.35,CAD2,387746089,1,59211307#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67500716/5501273403,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,363.94,5.86,CAD2,387746089,1,59211302#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,67500436/5501273427,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,8084.36,130.17,CAD2,387746089,1,59211299#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,62500034/5501273457,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,890.60,14.34,CAD2,387746089,1,59211296#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61672763/5501273469,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,29422.18,473.74,CAD2,387746089,1,59211294#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61617356/5501273456,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
AGMEBI-Agency Memo-AMS,AGENCY_MEMO_SETTLEMENT,CREDIT,370.15,5.96,CAD2,387746089,1,59211291#0#0,0,0,20230724,20230724,7,202307241230_LedBatch_ADM,61548524/5501273441,,,,Sales Reporting Document,1YOWCA240720231938098,AGMEBI,REA,,POSITIVE_REFERENCE,NOT_AVAILABLE,,ADM,ADM_ACM,,20230724,N,1901,,,,,,,,,,1109003730,GL,,CAD2,30
